Data,IBOV,CDI Acumulado
1999-01-15,6746.0,425.0268697
1999-01-18,7113.0,425.4652934
1999-01-19,7380.0,425.93226415
1999-01-20,7674.0,426.40599394
1999-01-21,7321.0,426.88155265
1999-01-22,7189.0,427.35595834
1999-01-25,7417.0,427.83064235
1999-01-26,7645.0,428.30532636
1999-01-27,7687.0,428.81658875
1999-01-28,7987.0,429.33059452
1999-01-29,8171.0,429.87187504
1999-02-01,8891.0,430.44094718
1999-02-02,8731.0,430.99566627
1999-02-03,8676.0,431.55010706
1999-02-04,8652.0,432.10526351
1999-02-05,8435.0,432.66149345
1999-02-08,8824.0,433.21891617
1999-02-09,8673.0,433.77721358
1999-02-10,8853.0,434.33662425
1999-02-11,8990.0,434.89659155
1999-02-12,8952.0,435.45755283
1999-02-15,8959.333333333334,435.64472546666667
1999-02-16,8966.666666666666,435.83189810333334
1999-02-17,8974.0,436.01907074
1999-02-18,8860.0,436.5815031
1999-02-19,9013.0,437.14449209
1999-02-22,9074.0,437.70819675
1999-02-23,8942.0,438.27265683
1999-02-24,8953.0,438.83771329
1999-02-25,8674.0,439.40336615
1999-02-26,8910.0,439.97052985
1999-03-01,9198.0,440.53864776
1999-03-02,9070.0,441.10712351
1999-03-03,9154.0,441.67647396
1999-03-04,9508.0,442.2479714
1999-03-05,9465.0,442.89163163
1999-03-08,9785.0,443.53652439
1999-03-09,9484.0,444.18086052
1999-03-10,9778.0,444.82623038
1999-03-11,9697.0,445.47442315
1999-03-12,9574.0,446.12317254
1999-03-15,10413.0,446.77247856
1999-03-16,10658.0,447.42238096
1999-03-17,10634.0,448.07387373
1999-03-18,10894.0,448.72687735
1999-03-19,10835.0,449.37988097
1999-03-22,10527.0,450.03371952
1999-03-23,10416.0,450.68823399
1999-03-24,10428.0,451.34394122
1999-03-25,10937.0,451.96394478
1999-03-26,10865.0,452.58454472
1999-03-29,10868.0,453.2059796
1999-03-30,11027.0,453.82777232
1999-03-31,10696.0,454.42459631
1999-04-01,10858.5,454.719608905
1999-04-05,11021.0,455.0146215
1999-04-06,11165.0,455.60349367
1999-04-07,11529.0,456.19272368
1999-04-08,11465.0,456.78322597
1999-04-09,11328.0,457.37480176
1999-04-12,11429.0,457.9678884
1999-04-13,11217.0,458.56137263
1999-04-14,11305.0,459.07716756
1999-04-15,11245.0,459.60190829
1999-04-16,11428.0,460.1272454
1999-04-19,11196.0,460.65373553
1999-04-20,10989.0,461.17903289
1999-04-22,11083.0,461.7019447
1999-04-23,11031.0,462.21698421
1999-04-26,10797.0,462.73218275
1999-04-27,10885.0,463.24658611
1999-04-28,11127.0,463.75832561
1999-04-29,11085.0,464.26171569
1999-04-30,11350.0,464.76522506
1999-05-03,11436.0,465.26857539
1999-05-04,11268.0,465.77299921
1999-05-05,11578.0,466.27774111
1999-05-06,11888.0,466.7816083
1999-05-07,12233.0,467.27068511
1999-05-10,12412.0,467.74322213
1999-05-11,12267.0,468.21540131
1999-05-12,12147.0,468.68773954
1999-05-13,12459.0,469.126203
1999-05-14,12335.0,469.56283754
1999-05-17,12151.0,469.99334918
1999-05-18,12267.0,470.41881141
1999-05-19,12118.0,470.8022085
1999-05-20,12088.0,471.18763331
1999-05-21,11727.0,471.57301836
1999-05-24,11154.0,471.95828413
1999-05-25,10602.0,472.34430533
1999-05-26,11245.0,472.73036628
1999-05-27,10936.0,473.11245133
1999-05-28,10929.0,473.49282673
1999-05-31,11089.0,473.87248647
1999-06-01,11050.0,474.25254379
1999-06-02,10996.0,474.63462884
1999-06-03,11114.5,474.82612859
1999-06-04,11233.0,475.01762834
1999-06-07,11047.0,475.40078688
1999-06-08,11032.0,475.78501892
1999-06-09,10889.0,476.1544208
1999-06-10,11089.0,476.52453835
1999-06-11,11104.0,476.89513301
1999-06-14,11084.0,477.26596623
1999-06-15,11183.0,477.6379127
1999-06-16,11643.0,478.00906399
1999-06-17,11628.0,478.37906226
1999-06-18,11877.0,478.74874246
1999-06-21,12005.0,479.11901905
1999-06-22,11974.0,479.48909684
1999-06-23,11792.0,479.8339276
1999-06-24,11430.0,480.19068609
1999-06-25,11219.0,480.5483988
1999-06-28,11264.0,480.90555488
1999-06-29,11379.0,481.26283024
1999-06-30,11626.0,481.6192309
1999-07-01,11708.0,481.97447854
1999-07-02,11835.0,482.3300045
1999-07-05,11936.0,482.68453648
1999-07-06,11674.0,483.03946606
1999-07-07,11745.0,483.39399804
1999-07-08,11509.0,483.74705893
1999-07-09,11391.0,484.10008006
1999-07-12,11273.0,484.45445301
1999-07-13,11302.0,484.8110127
1999-07-14,11349.0,485.16781095
1999-07-15,11361.0,485.52488751
1999-07-16,11407.0,485.88220263
1999-07-19,11451.0,486.2401539
1999-07-20,11274.0,486.59897986
1999-07-21,11302.0,486.95740823
1999-07-22,11238.0,487.3171089
1999-07-23,10989.0,487.67593486
1999-07-26,10675.0,488.03547649
1999-07-27,10734.0,488.39533619
1999-07-28,10691.0,488.74994769
1999-07-29,10568.0,489.09167724
1999-07-30,10441.0,489.43396341
1999-08-02,10211.0,489.77632911
1999-08-03,10264.0,490.11861528
1999-08-04,10172.0,490.46098097
1999-08-05,10195.0,490.80358522
1999-08-06,10038.0,491.14610995
1999-08-09,9948.0,491.48867444
1999-08-10,9834.0,491.83183531
1999-08-11,10136.0,492.17539378
1999-08-12,10045.0,492.51903176
1999-08-13,10180.0,492.86306734
1999-08-16,10118.0,493.20718384
1999-08-17,9924.0,493.5512085
1999-08-18,9689.0,493.89547729
1999-08-19,9818.0,494.24014282
1999-08-20,10142.0,494.58456421
1999-08-23,10180.0,494.92907715
1999-08-24,10314.0,495.27380371
1999-08-25,10650.0,495.61843872
1999-08-26,10496.0,495.96447754
1999-08-27,10545.0,496.30993652
1999-08-30,10524.0,496.65612793
1999-08-31,10564.0,497.00256348
1999-09-01,10902.0,497.34524536
1999-09-02,10998.0,497.69250488
1999-09-03,11156.0,498.03967285
1999-09-06,11185.0,498.38607788
1999-09-08,11090.0,498.73336792
1999-09-09,11292.0,499.08093262
1999-09-10,11363.0,499.43154907
1999-09-13,11477.0,499.78274536
1999-09-14,11459.0,500.13217163
1999-09-15,11263.0,500.48019409
1999-09-16,11094.0,500.82897949
1999-09-17,11290.0,501.17831421
1999-09-20,11586.0,501.52822876
1999-09-21,11449.0,501.87905884
1999-09-22,11531.0,502.2243042
1999-09-23,11385.0,502.56942749
1999-09-24,11532.0,502.9147644
1999-09-27,11542.0,503.26037598
1999-09-28,11442.0,503.60604858
1999-09-29,11433.0,503.95178223
1999-09-30,11106.0,504.29742432
1999-10-01,10959.0,504.64395142
1999-10-04,11055.0,504.99023438
1999-10-05,10923.0,505.33660889
1999-10-06,11345.0,505.68063354
1999-10-07,11338.0,506.02697754
1999-10-08,11459.0,506.37335205
1999-10-11,11478.0,506.71911621
1999-10-13,11297.0,507.06530762
1999-10-14,11330.0,507.41171265
1999-10-15,11146.0,507.75820923
1999-10-18,10978.0,508.10491943
1999-10-19,11097.0,508.45205688
1999-10-20,11274.0,508.79925537
1999-10-21,11253.0,509.14633179
1999-10-22,11460.0,509.49331665
1999-10-25,11394.0,509.83987427
1999-10-26,11469.0,510.18682861
1999-10-27,11530.0,510.53384399
1999-10-28,11700.0,510.881073
1999-10-29,11700.0,511.22875977
1999-11-01,11762.0,511.57681274
1999-11-03,12346.0,511.92492676
1999-11-04,12406.0,512.27331543
1999-11-05,12714.0,512.62176514
1999-11-08,12960.0,512.97039795
1999-11-09,12879.0,513.31915283
1999-11-10,13101.0,513.66436768
1999-11-11,13189.0,514.0145874
1999-11-12,13114.0,514.36541748
1999-11-16,13128.0,514.71661377
1999-11-17,12812.0,515.06811523
1999-11-18,13087.0,515.42016602
1999-11-19,13462.0,515.77264404
1999-11-22,13435.0,516.12518311
1999-11-23,13565.0,516.4777832
1999-11-24,13392.0,516.83062744
1999-11-25,13536.0,517.18371582
1999-11-26,13888.0,517.53741455
1999-11-29,13854.0,517.89099121
1999-11-30,13778.0,518.24530029
1999-12-01,13874.0,518.59985352
1999-12-02,14213.0,518.95452881
1999-12-03,14408.0,519.30957031
1999-12-06,14344.0,519.66503906
1999-12-07,14299.0,520.02008057
1999-12-08,14410.0,520.37481689
1999-12-09,14584.0,520.72979736
1999-12-10,14783.0,521.08483887
1999-12-13,14811.0,521.44018555
1999-12-14,14644.0,521.79571533
1999-12-15,14322.0,522.15148926
1999-12-16,14497.0,522.50787354
1999-12-17,14788.0,522.86431885
1999-12-20,15110.0,523.22137451
1999-12-21,15591.0,523.57879639
1999-12-22,15916.0,523.93634033
1999-12-23,15953.0,524.29425049
1999-12-24,15982.0,524.65246582
1999-12-27,16011.0,525.01019287
1999-12-28,16376.0,525.36816406
1999-12-29,16772.0,525.72619629
1999-12-30,17091.0,526.08624268
1999-12-31,17010.5,526.44653
2000-01-03,16930.0,526.80619
2000-01-04,15851.0,527.16556
2000-01-05,16245.0,527.52501
2000-01-06,16106.0,527.88487
2000-01-07,16309.0,528.24499
2000-01-10,17022.0,528.60534
2000-01-11,16572.0,528.96630859
2000-01-12,16616.0,529.32697
2000-01-13,17298.0,529.68789
2000-01-14,17657.0,530.04941
2000-01-17,18053.0,530.41082
2000-01-18,17903.0,530.77227783
2000-01-19,17470.0,531.13314
2000-01-20,17176.0,531.49404
2000-01-21,17034.0,531.85679
2000-01-24,16971.0,532.21979
2000-01-25,17038.0,532.58322
2000-01-26,17105.0,532.94598389
2000-01-27,17081.0,533.30847168
2000-01-28,16734.0,533.67124
2000-01-31,16388.0,534.03405
2000-02-01,16522.0,534.39764
2000-02-02,16868.0,534.7612915
2000-02-03,17457.0,535.12521
2000-02-04,17932.0,535.48972
2000-02-07,18125.0,535.85394
2000-02-08,18685.0,536.21895
2000-02-09,18361.0,536.58368
2000-02-10,18603.0,536.94903564
2000-02-11,18083.0,537.31439209
2000-02-14,17819.0,537.68005
2000-02-15,17920.0,538.04612
2000-02-16,18112.0,538.41278076
2000-02-17,17979.0,538.7791748
2000-02-18,17625.0,539.14656
2000-02-21,17699.0,539.51489
2000-02-22,17489.0,539.88312
2000-02-23,17833.0,540.25158691
2000-02-24,17775.0,540.62014
2000-02-25,17786.0,540.98876
2000-02-28,17542.0,541.35745
2000-02-29,17660.0,541.72693
2000-03-01,17953.0,542.09649
2000-03-02,18015.0,542.46648
2000-03-03,18631.0,542.83654
2000-03-06,18514.666666666668,542.9599766666666
2000-03-07,18398.333333333332,543.0834133333334
2000-03-08,18282.0,543.20685
2000-03-09,18650.0,543.57759
2000-03-10,18280.0,543.94859
2000-03-13,17594.0,544.31984
2000-03-14,17221.0,544.69171
2000-03-15,17381.0,545.06383
2000-03-16,17642.0,545.43621
2000-03-17,17511.0,545.80848
2000-03-20,17525.0,546.18103027
2000-03-21,18342.0,546.55396
2000-03-22,18314.0,546.92388
2000-03-23,18331.0,547.29625
2000-03-24,18674.0,547.67033
2000-03-27,18951.0,548.04449
2000-03-28,18337.0,548.41854
2000-03-29,18053.0,548.78641
2000-03-30,17646.0,549.15398
2000-03-31,17820.0,549.52161
2000-04-03,17245.0,549.88912
2000-04-04,16757.0,550.25706
2000-04-05,16714.0,550.62598
2000-04-06,17146.0,550.99534
2000-04-07,17513.0,551.36476
2000-04-10,16783.0,551.73424
2000-04-11,16539.0,552.10415
2000-04-12,16323.0,552.4744873
2000-04-13,15500.0,552.84565
2000-04-14,14794.0,553.21779
2000-04-17,14815.0,553.59019
2000-04-18,15408.0,553.96283
2000-04-19,14926.0,554.33477783
2000-04-20,15203.0,554.70775
2000-04-24,14794.0,555.08096
2000-04-25,15400.0,555.45442
2000-04-26,15446.0,555.82814
2000-04-27,15440.0,556.2020874
2000-04-28,15537.0,556.57631
2000-05-02,15524.0,556.95115
2000-05-03,15108.0,557.32625
2000-05-04,14969.0,557.70197
2000-05-05,15217.0,558.07794
2000-05-08,14890.0,558.45361328
2000-05-09,14581.0,558.82877
2000-05-10,14433.0,559.20419
2000-05-11,14498.0,559.57986
2000-05-12,14458.0,559.95541
2000-05-15,15055.0,560.33121
2000-05-16,15360.0,560.70727
2000-05-17,14870.0,561.08338
2000-05-18,14626.0,561.45976
2000-05-19,14326.0,561.83638
2000-05-22,13891.0,562.21325
2000-05-23,13587.0,562.59038
2000-05-24,14166.0,562.96795
2000-05-25,14185.0,563.34578
2000-05-26,14542.0,563.72404
2000-05-29,14772.0,564.10237
2000-05-30,15248.0,564.48058
2000-05-31,14956.0,564.85885
2000-06-01,15450.0,565.23718
2000-06-02,16222.0,565.61558
2000-06-05,16022.0,565.99385
2000-06-06,15946.0,566.37181
2000-06-07,16271.0,566.74926
2000-06-08,16398.0,567.12658
2000-06-09,16342.0,567.50414
2000-06-12,16096.0,567.88178
2000-06-13,16354.0,568.25947
2000-06-14,16366.0,568.63722
2000-06-15,16561.0,569.01541
2000-06-16,16424.0,569.39405
2000-06-19,16850.0,569.77274
2000-06-20,16843.0,570.14997
2000-06-21,17254.0,570.51361
2000-06-22,17115.5,570.695251045
2000-06-23,16977.0,570.87689209
2000-06-26,16744.0,571.23945
2000-06-27,16512.0,571.60166
2000-06-28,16842.0,571.96158
2000-06-29,16407.0,572.32250977
2000-06-30,16727.0,572.68326
2000-07-03,17088.0,573.04347
2000-07-04,17279.0,573.40411377
2000-07-05,17134.0,573.76535
2000-07-06,17348.0,574.12722
2000-07-07,17598.0,574.48873
2000-07-10,17471.0,574.84559
2000-07-11,16880.0,575.2019043
2000-07-12,17053.0,575.55823
2000-07-13,16444.0,575.91459
2000-07-14,16880.0,576.27136
2000-07-17,17387.0,576.62835
2000-07-18,17368.0,576.98537
2000-07-19,16927.0,577.34163
2000-07-20,17203.0,577.69143
2000-07-21,17318.0,578.04105
2000-07-24,17385.0,578.39049
2000-07-25,17049.0,578.73974
2000-07-26,17121.0,579.08898926
2000-07-27,16948.0,579.43828
2000-07-28,16485.0,579.78757
2000-07-31,16454.0,580.13668
2000-08-01,16289.0,580.48577881
2000-08-02,16314.0,580.83512
2000-08-03,16720.0,581.18466
2000-08-04,16761.0,581.53441
2000-08-07,16995.0,581.88457
2000-08-08,16884.0,582.23514
2000-08-09,16533.0,582.58572
2000-08-10,16834.0,582.93691
2000-08-11,17395.0,583.28887939
2000-08-14,17810.0,583.64151
2000-08-15,17744.0,583.99353
2000-08-16,17330.0,584.34537
2000-08-17,17702.0,584.69782
2000-08-18,17313.0,585.05068
2000-08-21,17083.0,585.40495
2000-08-22,17224.0,585.75804
2000-08-23,17450.0,586.10614
2000-08-24,17310.0,586.45905
2000-08-25,17642.0,586.81277
2000-08-28,17460.0,587.16691
2000-08-29,17354.0,587.52146
2000-08-30,17414.0,587.87582
2000-08-31,17346.0,588.22961426
2000-09-01,17577.0,588.58339
2000-09-04,17613.0,588.93799
2000-09-05,17424.0,589.29301
2000-09-06,17589.0,589.64904
2000-09-08,17433.0,590.00549316
2000-09-11,17287.0,590.36297
2000-09-12,16882.0,590.72066
2000-09-13,16998.0,591.07876
2000-09-14,16768.0,591.43729
2000-09-15,16563.0,591.79583
2000-09-18,15913.0,592.15459
2000-09-19,16188.0,592.51336
2000-09-20,16077.0,592.87235
2000-09-21,16146.0,593.23176
2000-09-22,16353.0,593.59119
2000-09-25,16318.0,593.95063
2000-09-26,16254.0,594.30989
2000-09-27,15848.0,594.66875
2000-09-28,16013.0,595.02803
2000-09-29,15928.0,595.38855
2000-10-02,15559.0,595.74949
2000-10-03,15633.0,596.11044
2000-10-04,15876.0,596.47201
2000-10-05,16362.0,596.83381
2000-10-06,15945.0,597.19522
2000-10-09,15855.0,597.55684
2000-10-10,15747.0,597.91848
2000-10-11,15526.0,598.27993
2000-10-13,15385.0,598.64201
2000-10-16,15241.0,599.00451
2000-10-17,14870.0,599.36723
2000-10-18,14420.0,599.73017
2000-10-19,14845.0,600.09333
2000-10-20,14529.0,600.45691
2000-10-23,13989.0,600.82051
2000-10-24,13799.0,601.18413
2000-10-25,13665.0,601.54796
2000-10-26,14223.0,601.91222
2000-10-27,14691.0,602.2767334
2000-10-30,14891.0,602.64141846
2000-10-31,14867.0,603.00653
2000-11-01,14791.0,603.37147
2000-11-03,14533.0,603.73601
2000-11-06,14800.0,604.09995
2000-11-07,14968.0,604.46452
2000-11-08,14656.0,604.83013
2000-11-09,14524.0,605.19617
2000-11-10,14625.0,605.56264
2000-11-13,14371.0,605.92933
2000-11-14,14540.0,606.29645
2000-11-16,14489.0,606.66381836
2000-11-17,14323.0,607.03157
2000-11-20,14499.0,607.39936
2000-11-21,14783.0,607.76737
2000-11-22,14576.0,608.13415
2000-11-23,14314.0,608.50115
2000-11-24,14335.0,608.86817
2000-11-27,14008.0,609.23522949
2000-11-28,13913.0,609.60266
2000-11-29,13787.0,609.96972
2000-11-30,13287.0,610.33659
2000-12-01,13437.0,610.70388
2000-12-04,13510.0,611.07118
2000-12-05,14181.0,611.43871
2000-12-06,13945.0,611.80625
2000-12-07,14459.0,612.17382813
2000-12-08,14982.0,612.54157
2000-12-11,15187.0,612.90935
2000-12-12,14906.0,613.27715
2000-12-13,15290.0,613.64495
2000-12-14,15259.0,614.01277
2000-12-15,14987.0,614.38081
2000-12-18,15082.0,614.74865
2000-12-19,15336.0,615.11629
2000-12-20,14622.0,615.47912598
2000-12-21,14505.0,615.83622
2000-12-22,14652.0,616.19334
2000-12-26,14794.0,616.55045
2000-12-27,15186.0,616.90734
2000-12-28,15259.0,617.26487
2000-12-29,15342.0,617.62261963
2001-01-02,15425.0,617.98076
2001-01-03,16599.0,618.33848
2001-01-04,16675.0,618.69622803
2001-01-05,16409.0,619.05434
2001-01-08,16562.0,619.41247
2001-01-09,16975.0,619.77081
2001-01-10,16918.0,620.12808
2001-01-11,17023.0,620.48513
2001-01-12,16850.0,620.84196
2001-01-15,16962.0,621.19879
2001-01-16,16720.0,621.55603
2001-01-17,17191.0,621.90685
2001-01-18,17521.0,622.25615
2001-01-19,17530.0,622.60565
2001-01-22,17391.0,622.95491
2001-01-23,17832.0,623.30373
2001-01-24,17771.0,623.65317
2001-01-25,17830.0,624.00303
2001-01-26,17889.0,624.35179
2001-01-29,17883.0,624.70009
2001-01-30,17722.0,625.04838
2001-01-31,17672.0,625.39599609
2001-02-01,17038.0,625.74359
2001-02-02,16914.0,626.09117
2001-02-05,16731.0,626.43936
2001-02-06,17006.0,626.78797
2001-02-07,16812.0,627.13742
2001-02-08,17243.0,627.48748779
2001-02-09,17138.0,627.83821
2001-02-12,16917.0,628.18867
2001-02-13,17095.0,628.53891
2001-02-14,17120.0,628.88738
2001-02-15,16937.0,629.23995
2001-02-16,16259.0,629.59272
2001-02-19,16060.0,629.94504
2001-02-20,15910.0,630.29777
2001-02-21,15593.0,630.6506958
2001-02-22,15910.0,631.00383
2001-02-23,16157.0,631.35693
2001-02-26,16068.333333333334,631.4745459433334
2001-02-27,15979.666666666666,631.5921618866666
2001-02-28,15891.0,631.70977783
2001-03-01,16416.0,632.06222
2001-03-02,16581.0,632.41483
2001-03-05,16537.0,632.76763
2001-03-06,16324.0,633.12042
2001-03-07,16395.0,633.47318
2001-03-08,16226.0,633.82614
2001-03-09,16123.0,634.17886
2001-03-12,15527.0,634.53177
2001-03-13,15584.0,634.88513184
2001-03-14,15244.0,635.23863
2001-03-15,15060.0,635.59235
2001-03-16,15237.0,635.94759
2001-03-19,14835.0,636.30346
2001-03-20,14903.0,636.66041
2001-03-21,14852.0,637.01756
2001-03-22,14067.0,637.38674
2001-03-23,14435.0,637.75635
2001-03-26,14712.0,638.12596
2001-03-27,14835.0,638.49579
2001-03-28,14631.0,638.86561
2001-03-29,14282.0,639.23564
2001-03-30,14438.0,639.6060791
2001-04-02,13981.0,639.97679
2001-04-03,13736.0,640.34790039
2001-04-04,13854.0,640.71901
2001-04-05,14442.0,641.09012
2001-04-06,14484.0,641.46166
2001-04-09,14718.0,641.83319092
2001-04-10,15047.0,642.20561
2001-04-11,14818.0,642.57802
2001-04-12,14969.0,642.95064
2001-04-16,14444.0,643.32392
2001-04-17,14336.0,643.69742
2001-04-18,14955.0,644.07268
2001-04-19,14431.0,644.45721436
2001-04-20,13696.0,644.84194
2001-04-23,13892.0,645.22692
2001-04-24,14068.0,645.61212
2001-04-25,14162.0,645.99756
2001-04-26,14757.0,646.38322
2001-04-27,14927.0,646.76956
2001-04-30,14917.0,647.15568
2001-05-02,14897.0,647.54182
2001-05-03,15141.0,647.92796
2001-05-04,15092.0,648.31478
2001-05-07,14875.0,648.70183
2001-05-08,14747.0,649.08933
2001-05-09,14778.0,649.47728
2001-05-10,14993.0,649.86547
2001-05-11,14493.0,650.25389
2001-05-14,14132.0,650.64232
2001-05-15,14226.0,651.03118896
2001-05-16,14714.0,651.42009
2001-05-17,14793.0,651.80944
2001-05-18,14884.0,652.19902
2001-05-21,15127.0,652.58861
2001-05-22,14828.0,652.97865
2001-05-23,14691.0,653.37695
2001-05-24,14523.0,653.77793
2001-05-25,14310.0,654.17983
2001-05-28,14302.0,654.58221436
2001-05-29,14453.0,654.98504
2001-05-30,14489.0,655.38812
2001-05-31,14649.0,655.79123
2001-06-01,14791.0,656.19481
2001-06-04,15103.0,656.59842
2001-06-05,15394.0,657.00205
2001-06-06,15328.0,657.40548
2001-06-07,15464.0,657.80872
2001-06-08,15366.0,658.21130371
2001-06-11,15224.0,658.61346
2001-06-12,15173.0,659.01632
2001-06-13,15403.0,659.41897
2001-06-14,15194.0,659.6207549999999
2001-06-15,14985.0,659.82254
2001-06-18,14355.0,660.22815
2001-06-19,14400.0,660.63469
2001-06-20,14571.0,661.05134
2001-06-21,14822.0,661.49144
2001-06-22,14682.0,661.93206
2001-06-25,14539.0,662.37297
2001-06-26,14459.0,662.81395
2001-06-27,14308.0,663.25567
2001-06-28,14390.0,663.69768
2001-06-29,14559.0,664.13999
2001-07-02,14555.0,664.58281
2001-07-03,14352.0,665.02616
2001-07-04,14056.0,665.4697876
2001-07-05,14047.0,665.91373
2001-07-06,13906.0,666.35841
2001-07-09,13737.5,666.80317
2001-07-10,13569.0,667.24866
2001-07-11,13811.0,667.69671631
2001-07-12,13912.0,668.14615
2001-07-13,14078.0,668.59501
2001-07-16,13811.0,669.04327
2001-07-17,14168.0,669.49116
2001-07-18,13790.0,669.94676
2001-07-19,13761.0,670.40826
2001-07-20,14092.0,670.87052
2001-07-23,14067.0,671.33243
2001-07-24,13737.0,671.79489
2001-07-25,13955.0,672.25766
2001-07-26,13810.0,672.72008
2001-07-27,13910.0,673.18371
2001-07-30,13703.0,673.64767
2001-07-31,13754.0,674.11194
2001-08-01,13743.0,674.57676
2001-08-02,13822.0,675.04168
2001-08-03,13838.0,675.50714
2001-08-06,14046.0,675.97314
2001-08-07,14035.0,676.43992
2001-08-08,13919.0,676.90702
2001-08-09,13834.0,677.37445
2001-08-10,13915.0,677.84197
2001-08-13,13771.0,678.31026
2001-08-14,13829.0,678.77888
2001-08-15,13658.0,679.24783
2001-08-16,13509.0,679.71732
2001-08-17,13044.0,680.18736
2001-08-20,13115.0,680.65773
2001-08-21,12891.0,681.12866
2001-08-22,12952.0,681.60036
2001-08-23,12750.0,682.07171
2001-08-24,13001.0,682.54361
2001-08-27,12995.0,683.01561
2001-08-28,13018.0,683.48771
2001-08-29,13076.0,683.95967
2001-08-30,12892.0,684.43242
2001-08-31,12840.0,684.90596
2001-09-03,12800.0,685.37982
2001-09-04,12766.0,685.85355
2001-09-05,12590.0,686.32761
2001-09-06,12255.0,686.80200195
2001-09-10,11922.0,687.27717
2001-09-11,10827.0,687.75245
2001-09-12,11113.0,688.22805
2001-09-13,10306.0,688.70375
2001-09-14,10034.0,689.18024
2001-09-17,10544.0,689.65706
2001-09-18,10554.0,690.13421631
2001-09-19,10744.0,690.61145
